sep=,
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error,duration-sec,duration-nsec
0000000000000005,fffffffe,       0,       0,       0,     658,  390144,       0,228,730000000
0000000000000008,       1,     875,  483866,       0,      37,   10680,       0,228,469000000
0000000000000008,       2,      28,    8730,       0,     799,  436966,       0,228,467000000
0000000000000008,       3,      43,   13296,       0,     787,  432298,       0,228,469000000
0000000000000008,fffffffe,       0,       0,       0,     733,  435262,       0,228,337000000
0000000000000006,       1,    6578, 4129844,       0,     126,   17804,       0,218,633000000
0000000000000006,       2,      67,   20094,       0,     682,  375476,       0,218,649000000
0000000000000006,       3,      57,   17520,       0,     692,  377486,       0,218,650000000
0000000000000006,       4,     128,   17360,       0,    1960, 1244056,       0,218,633000000
0000000000000006,fffffffe,       0,       0,       0,     626,  377800,       0,218,649000000
0000000000000007,       1,      40,    9732,       0,     795,  433870,       0,228,505000000
0000000000000007,       2,     865,  481856,       0,      45,   12006,       0,228,504000000
0000000000000007,       3,      26,    8046,       0,     793,  434314,       0,228,671000000
0000000000000007,       4,      26,    7482,       0,     789,  434356,       0,228,509000000
0000000000000007,       5,      25,    8268,       0,     793,  434314,       0,228,670000000
0000000000000007,fffffffe,       0,       0,       0,     727,  432610,       0,228,511000000
0000000000000006,       1,    6586, 4132252,       0,     131,   18104,       0,228,706000000
0000000000000006,       2,      69,   20214,       0,     847,  477472,       0,228,722000000
0000000000000006,       3,      57,   17520,       0,     857,  479482,       0,228,723000000
0000000000000006,       4,     133,   17660,       0,    2120, 1345752,       0,228,706000000
0000000000000006,fffffffe,       0,       0,       0,     786,  479496,       0,228,722000000
000000000000000c,       1,     311,  131814,       0,      54,   15930,       0,238,163000000
000000000000000c,       2,      68,   20718,       0,     286,  126648,       0,238,162000000
000000000000000c,fffffffe,       0,       0,       0,     257,  137598,       0,238,142000000
0000000000000001,       1,     308,  133008,       0,       7,     420,       0,239,155000000
0000000000000001,       2,     316,  134734,       0,       7,     420,       0,239,155000000
0000000000000001,fffffffe,       0,       0,       0,     222,  125428,       0,239,122000000
0000000000000002,       1,      30,    8286,       0,     288,  126168,       0,239,41000000
0000000000000002,       2,    5318, 3259882,       0,      16,    1806,       0,239,40000000
0000000000000002,fffffffe,       0,       0,       0,     215,  122634,       0,239,14000000
000000000000000e,       1,     335,  142560,       0,      14,    3378,       0,238,23000000
000000000000000e,       2,      26,    7482,       0,     316,  137190,       0,238,22000000
000000000000000e,fffffffe,       0,       0,       0,     252,  135888,       0,238,0
000000000000000a,       1,    2225, 1401966,       0,     118,   10556,       0,238,399000000
000000000000000a,       2,     133,   18224,       0,    1835, 1112168,       0,238,399000000
000000000000000a,       3,      36,    8928,       0,    1881, 1116586,       0,238,398000000
000000000000000a,fffffffe,       0,       0,       0,    1803, 1113434,       0,238,332000000
000000000000000b,       1,      31,    8628,       0,     296,  127894,       0,238,309000000
000000000000000b,       2,    5405, 3320794,       0,      36,    6672,       0,238,302000000
000000000000000b,       3,      76,   23454,       0,     291,  124974,       0,238,297000000
000000000000000b,fffffffe,       0,       0,       0,     219,  124602,       0,238,258000000
0000000000000010,       1,     339,  143364,       0,      12,    3258,       0,237,902000000
0000000000000010,       2,      24,    7926,       0,     321,  138336,       0,237,924000000
0000000000000010,fffffffe,       0,       0,       0,     255,  136914,       0,237,904000000
000000000000001b,       1,    1074,  643298,       0,     140,   20632,       0,236,592000000
000000000000001b,       2,     142,   24312,       0,     658,  397318,       0,236,593000000
000000000000001b,       3,      15,    1013,       0,    1165,  656936,       0,236,606000000
000000000000001b,fffffffe,       0,       0,       0,     689,  411304,       0,236,606000000
000000000000000d,       1,     309,  134514,       0,      44,   12510,       0,238,84000000
000000000000000d,       2,      37,   11808,       0,     316,  135498,       0,238,109000000
000000000000000d,       3,      37,   11244,       0,     313,  135036,       0,238,84000000
000000000000000d,fffffffe,       0,       0,       0,     254,  136572,       0,238,86000000
0000000000000003,       1,      37,    8988,       0,    5297, 3252700,       0,238,986000000
0000000000000003,       2,     164,   26288,       0,    6568, 4125250,       0,238,986000000
0000000000000003,       3,      60,   19608,       0,    5337, 3287572,       0,238,985000000
0000000000000003,       4,      58,   14196,       0,    5380, 3312244,       0,238,985000000
0000000000000003,       5,   41810,28086570,       0,     138,   18470,       0,238,985000000
0000000000000003,       6,     100,    4200,       0,    5401, 3325336,       0,238,985000000
0000000000000003,fffffffe,       0,       0,       0,    5320, 3321868,       0,238,987000000
0000000000000011,       1,     343,  145860,       0,       1,      60,       0,237,860000000
0000000000000011,fffffffe,       0,       0,       0,     249,  134862,       0,237,862000000
000000000000001c,       1,     681,  405184,       0,     119,   16446,       0,236,545000000
000000000000001c,       2,      53,   16998,       0,     422,  209036,       0,236,545000000
000000000000001c,fffffffe,       0,       0,       0,     377,  215642,       0,236,563000000
000000000000000f,       1,     339,  145056,       0,       5,     300,       0,237,970000000
000000000000000f,fffffffe,       0,       0,       0,     251,  135546,       0,237,947000000
0000000000000006,       1,    6589, 4132432,       0,     142,   18764,       0,238,844000000
0000000000000006,       2,      73,   20454,       0,     939,  526702,       0,238,860000000
0000000000000006,       3,      57,   17520,       0,     943,  528352,       0,238,861000000
0000000000000006,       4,     140,   18080,       0,    2203, 1394442,       0,238,844000000
0000000000000006,fffffffe,       0,       0,       0,     867,  528066,       0,238,860000000
000000000000001a,       1,    1859, 1120376,       0,     111,   10700,       0,236,657000000
000000000000001a,       2,     167,   29584,       0,    1051,  635432,       0,236,659000000
000000000000001a,fffffffe,       0,       0,       0,     570,  353933,       0,236,640000000
0000000000000018,       1,     432,  206620,       0,      12,    3258,       0,237,70000000
0000000000000018,       2,      26,    7764,       0,     400,  192676,       0,237,62000000
0000000000000018,fffffffe,       0,       0,       0,     333,  191194,       0,236,898000000
0000000000000017,       1,      34,   10782,       0,     406,  197728,       0,237,171000000
0000000000000017,       2,     437,  211048,       0,      21,    6336,       0,236,998000000
0000000000000017,fffffffe,       0,       0,       0,     348,  199324,       0,237,3000000
000000000000001d,       1,     443,  216218,       0,      31,    9474,       0,236,385000000
000000000000001d,       2,      43,   13860,       0,     413,  202840,       0,236,364000000
000000000000001d,fffffffe,       0,       0,       0,     363,  207454,       0,236,367000000
0000000000000008,       1,     965,  535876,       0,      37,   10680,       0,238,485000000
0000000000000008,       2,      28,    8730,       0,     946,  528716,       0,238,483000000
0000000000000008,       3,      43,   13296,       0,     934,  524048,       0,238,485000000
0000000000000008,fffffffe,       0,       0,       0,     876,  526772,       0,238,353000000
0000000000000019,       1,     428,  202770,       0,       4,     240,       0,236,668000000
0000000000000019,       2,    1905, 1124794,       0,      14,    1404,       0,236,717000000
0000000000000019,fffffffe,       0,       0,       0,     290,  173488,       0,236,669000000
0000000000000015,       1,     895,  494252,       0,      14,    3096,       0,237,322000000
0000000000000015,       2,      23,    7584,       0,     853,  464788,       0,237,278000000
0000000000000015,fffffffe,       0,       0,       0,     784,  462904,       0,237,280000000
0000000000000016,       1,     874,  471970,       0,       1,      60,       0,237,240000000
0000000000000016,fffffffe,       0,       0,       0,     757,  448670,       0,237,216000000
0000000000000007,       1,      40,    9732,       0,     942,  525138,       0,238,525000000
0000000000000007,       2,     961,  534226,       0,      49,   12246,       0,238,524000000
